image_id,quality,height,width,nmae,nrmse
862,50,1356,2040,0.004837788,0.008351404
862,60,1356,2040,0.0042917407,0.008420962
862,70,1356,2040,0.004457845,0.0077401963
862,80,1356,2040,0.002713997,0.0058341725
862,95,1356,2040,0.0018080861,0.0037071828
863,1,2040,1500,0.018721355,0.038069602
863,10,2040,1500,0.009333762,0.019378345
863,20,2040,1500,0.005138877,0.012570245
863,30,2040,1500,0.0044049416,0.010793657
863,40,2040,1500,0.0041920207,0.009278193
863,50,2040,1500,0.0034369691,0.008253237
863,60,2040,1500,0.003568909,0.00861993
863,70,2040,1500,0.0032149914,0.0070719467
863,80,2040,1500,0.0028373403,0.006040677
863,95,2040,1500,0.00094846386,0.0030680024
864,1,1356,2040,0.025594143,0.054334592
864,10,1356,2040,0.009563598,0.024121527
864,20,1356,2040,0.012422394,0.02111927
864,30,1356,2040,0.008701971,0.013339142
864,40,1356,2040,0.008805855,0.013931285
864,50,1356,2040,0.007207706,0.010883643
864,60,1356,2040,0.0067198174,0.010258287
864,70,1356,2040,0.0061256615,0.00917313
864,80,1356,2040,0.0064717447,0.008816979
864,95,1356,2040,0.0034389743,0.0040106047
865,1,1536,2040,0.018430965,0.025876805
865,10,1536,2040,0.004461911,0.0077986307
865,20,1536,2040,0.004866224,0.007082067
865,30,1536,2040,0.0026160514,0.0048239203
865,40,1536,2040,0.0027597873,0.0044679865
865,50,1536,2040,0.0018837668,0.003400691
865,60,1536,2040,0.0029319893,0.004395557
865,70,1536,2040,0.0016800659,0.003259842
865,80,1536,2040,0.0017191906,0.0029961336
865,95,1536,2040,0.0006010854,0.0016151129
866,1,2040,1356,0.028697843,0.03685416
866,10,2040,1356,0.0067492253,0.0110998545
866,20,2040,1356,0.0051338226,0.009637767
866,30,2040,1356,0.0077019245,0.010689838
866,40,2040,1356,0.003819875,0.0067910743
866,50,2040,1356,0.0029368696,0.0059440476
866,60,2040,1356,0.0030683952,0.0058621545
866,70,2040,1356,0.0027262664,0.00558597
866,80,2040,1356,0.0015165721,0.0038281535
866,95,2040,1356,0.0008723538,0.001958902
867,1,2040,1356,0.039861724,0.059946097
867,10,2040,1356,0.022611694,0.031066336
867,20,2040,1356,0.013126387,0.017246349
867,30,2040,1356,0.019727306,0.022399155
867,40,2040,1356,0.019924147,0.022532122
867,50,2040,1356,0.019948108,0.022299102
867,60,2040,1356,0.014487152,0.016470388
867,70,2040,1356,0.014036802,0.015689287
867,80,2040,1356,0.009194483,0.010530032
867,95,2040,1356,0.0033650768,0.004480688
868,1,1356,2040,0.023303801,0.052526686
868,10,1356,2040,0.0040907534,0.017143002
868,20,1356,2040,0.0050586774,0.015857497
868,30,1356,2040,0.0024972812,0.009660996
868,40,1356,2040,0.0017921595,0.009519564
868,50,1356,2040,0.0016516097,0.007520282
868,60,1356,2040,0.0013481849,0.007627677
868,70,1356,2040,0.001249236,0.0071884887
868,80,1356,2040,0.00093205844,0.0039515505
868,95,1356,2040,0.0006498843,0.0036860676
869,1,2040,1356,0.04225908,0.05276508
869,10,2040,1356,0.010280799,0.014071093
869,20,2040,1356,0.0079993615,0.011320812
869,30,2040,1356,0.008394772,0.011457105
869,40,2040,1356,0.0073242094,0.010414184
869,50,2040,1356,0.00874279,0.01071776
869,60,2040,1356,0.00638033,0.009715313
869,70,2040,1356,0.0035995126,0.005121369
869,80,2040,1356,0.0028621883,0.0043568313
869,95,2040,1356,0.0016034144,0.00228634
870,1,1572,2040,0.05821075,0.0845828
870,10,1572,2040,0.013710322,0.023874663
870,20,1572,2040,0.008281306,0.013169537
870,30,1572,2040,0.004941744,0.009449967
870,40,1572,2040,0.004169396,0.009065832
870,50,1572,2040,0.0040422287,0.007893389
870,60,1572,2040,0.0033041614,0.006954604
870,70,1572,2040,0.002334429,0.005325546
870,80,1572,2040,0.0019946105,0.0047827293
870,95,1572,2040,0.0013428393,0.0028441476
871,1,1356,2040,0.04554314,0.05609386
871,10,1356,2040,0.018414188,0.027101813
871,20,1356,2040,0.009181362,0.0192049
871,30,1356,2040,0.005583202,0.014806109
871,40,1356,2040,0.0065197963,0.013509328
871,50,1356,2040,0.008324321,0.012328453
871,60,1356,2040,0.008118178,0.010210015
871,70,1356,2040,0.0065209935,0.008782381
871,80,1356,2040,0.0051594246,0.0064283074
871,95,1356,2040,0.0016144149,0.0021802294
872,1,1356,2040,0.03393654,0.053900816
872,10,1356,2040,0.01220192,0.019387295
872,20,1356,2040,0.009083253,0.015936317
872,30,1356,2040,0.0052364934,0.0090258615
872,40,1356,2040,0.0044679116,0.007893892
872,50,1356,2040,0.0039491523,0.006717263
872,60,1356,2040,0.0036895883,0.006690488
872,70,1356,2040,0.0035514631,0.006107236
872,80,1356,2040,0.002809574,0.004403617
872,95,1356,2040,0.0012908773,0.0022090892
873,1,1356,2040,0.027128361,0.042680006
873,10,1356,2040,0.014797507,0.020966815
873,20,1356,2040,0.012660557,0.016977515
873,30,1356,2040,0.010121641,0.013904163
873,40,1356,2040,0.008256015,0.011065998
873,50,1356,2040,0.006931871,0.009303483
873,60,1356,2040,0.0058203037,0.0077521624
873,70,1356,2040,0.0057421424,0.007944621
873,80,1356,2040,0.0032268253,0.004452568
873,95,1356,2040,0.0008351556,0.0013609175
874,1,1356,2040,0.014465052,0.023537239
874,10,1356,2040,0.011849323,0.016286368
874,20,1356,2040,0.007896117,0.015811872
874,30,1356,2040,0.009256445,0.01120114
874,40,1356,2040,0.0072594844,0.01136987
874,50,1356,2040,0.0074983044,0.0094615435
874,60,1356,2040,0.005608213,0.00696962
874,70,1356,2040,0.004176171,0.007139433
874,80,1356,2040,0.0030955235,0.0046432046
874,95,1356,2040,0.00082922564,0.0016212629
875,1,1536,2040,0.08215071,0.10409504
875,10,1536,2040,0.02220024,0.02843317
875,20,1536,2040,0.015532208,0.020803731
875,30,1536,2040,0.008952145,0.01204631
875,40,1536,2040,0.0067793354,0.008889726
875,50,1536,2040,0.008783087,0.010343841
875,60,1536,2040,0.006441318,0.008432416
875,70,1536,2040,0.0032279764,0.00477552
875,80,1536,2040,0.0037254028,0.00502688
875,95,1536,2040,0.0018184836,0.0025892556
876,1,1356,2040,0.0155543955,0.029055722
876,10,1356,2040,0.0049553765,0.011560814
876,20,1356,2040,0.003623466,0.0076992437
876,30,1356,2040,0.003761643,0.008267949
876,40,1356,2040,0.0022063283,0.005105294
876,50,1356,2040,0.002165694,0.005134835
876,60,1356,2040,0.0020303917,0.004919756
876,70,1356,2040,0.0018292111,0.0038213618
876,80,1356,2040,0.0015032511,0.003397351
876,95,1356,2040,0.00074042944,0.0021317538
877,1,1152,2040,0.1592088,0.19125114
877,10,1152,2040,0.0510629,0.06647461
877,20,1152,2040,0.030164644,0.040691346
877,30,1152,2040,0.023391493,0.031893045
877,40,1152,2040,0.01843874,0.026037974
877,50,1152,2040,0.019138837,0.025923941
877,60,1152,2040,0.01557802,0.022484388
877,70,1152,2040,0.012815909,0.017864272
877,80,1152,2040,0.0098357545,0.013846962
877,95,1152,2040,0.0057145054,0.0077490774
878,1,1740,2040,0.05872437,0.06850892
878,10,1740,2040,0.05295461,0.06025334
878,20,1740,2040,0.032004174,0.03435678
878,30,1740,2040,0.02499436,0.027520789
878,40,1740,2040,0.016455214,0.01918143
878,50,1740,2040,0.02196375,0.023576293
878,60,1740,2040,0.022438563,0.024667785
878,70,1740,2040,0.017126512,0.01869385
878,80,1740,2040,0.0142623,0.015493285
878,95,1740,2040,0.00258,0.0031004483
879,1,1872,2040,0.0073361513,0.01931153
879,10,1872,2040,0.005498261,0.012550729
879,20,1872,2040,0.0057611642,0.010602284
879,30,1872,2040,0.003614815,0.0069737714
879,40,1872,2040,0.0030106462,0.0063498393
879,50,1872,2040,0.0028366789,0.0060587567
879,60,1872,2040,0.0021452452,0.0046898564
879,70,1872,2040,0.002445095,0.0049470672
879,80,1872,2040,0.0016257586,0.0037342983
879,95,1872,2040,0.0007917357,0.0018628908
880,1,2040,1356,0.032443576,0.047049455
880,10,2040,1356,0.020675734,0.027825002
880,20,2040,1356,0.015544727,0.020289801
880,30,2040,1356,0.009382262,0.0137019735
880,40,2040,1356,0.012420967,0.015111266
880,50,2040,1356,0.008850813,0.011666681
880,60,2040,1356,0.011162516,0.0133845145
880,70,2040,1356,0.0073495945,0.00925242
880,80,2040,1356,0.0064134533,0.00827969
880,95,2040,1356,0.00094419357,0.0020977927
881,1,1260,2040,0.008367045,0.019444944
881,10,1260,2040,0.0035305282,0.00892752
881,20,1260,2040,0.003386906,0.0069955443
881,30,1260,2040,0.003392205,0.006120429
881,40,1260,2040,0.0029193398,0.0057204985
881,50,1260,2040,0.004982774,0.007557246
881,60,1260,2040,0.0034619137,0.0054074903
881,70,1260,2040,0.003209472,0.004965544
881,80,1260,2040,0.0024550934,0.0038045563
881,95,1260,2040,0.0004664751,0.0011758447
882,1,1356,2040,0.082605556,0.11651964
882,10,1356,2040,0.041651607,0.078505024
882,20,1356,2040,0.017440774,0.029032396
882,30,1356,2040,0.012229133,0.018851982
882,40,1356,2040,0.009453586,0.014993316
882,50,1356,2040,0.008188352,0.012483416
882,60,1356,2040,0.007049587,0.010684264
882,70,1356,2040,0.007492493,0.010588608
882,80,1356,2040,0.004983224,0.007578236
882,95,1356,2040,0.0023366527,0.0039196336
883,1,1380,2040,0.017524507,0.031870585
883,10,1380,2040,0.005698454,0.011667711
883,20,1380,2040,0.0047816117,0.010064629
883,30,1380,2040,0.00359576,0.007109297
883,40,1380,2040,0.0035938239,0.006975478
883,50,1380,2040,0.003002508,0.005426594
883,60,1380,2040,0.0032479719,0.00502055
883,70,1380,2040,0.002519656,0.0042162263
883,80,1380,2040,0.0014416109,0.0033914414
883,95,1380,2040,0.0011711519,0.0022479726
884,1,1356,2040,0.013515482,0.021727968
884,10,1356,2040,0.0081160115,0.012463793
884,20,1356,2040,0.0085626505,0.009819539
884,30,1356,2040,0.006665983,0.0075754854
884,40,1356,2040,0.0066561955,0.0073953383
884,50,1356,2040,0.0061281375,0.0071310312
884,60,1356,2040,0.0060059107,0.0066338894
884,70,1356,2040,0.0049772384,0.0054218355
884,80,1356,2040,0.003274505,0.0036936025
884,95,1356,2040,0.001392605,0.0017960444
885,1,1356,2040,0.047277186,0.06553562
885,10,1356,2040,0.028836632,0.03468098
885,20,1356,2040,0.014155366,0.016608857
885,30,1356,2040,0.011313722,0.01414834
885,40,1356,2040,0.009186376,0.014027084
885,50,1356,2040,0.011016685,0.013315894
885,60,1356,2040,0.009607724,0.011756667
885,70,1356,2040,0.006453799,0.008124782
885,80,1356,2040,0.0071348436,0.009292266
885,95,1356,2040,0.0042224424,0.0057665277
886,1,1356,2040,0.02247526,0.030098934
886,10,1356,2040,0.007080473,0.011227594
886,20,1356,2040,0.006107394,0.0074743326
886,30,1356,2040,0.0051874164,0.0061808596
886,40,1356,2040,0.0035004055,0.0053212047
886,50,1356,2040,0.0029899538,0.0051803705
886,60,1356,2040,0.0025537633,0.0045685307
886,70,1356,2040,0.0024759911,0.0038972793
886,80,1356,2040,0.0018588447,0.0034660492
886,95,1356,2040,0.0009383868,0.002018165
887,1,1356,2040,0.04051519,0.06473056
887,10,1356,2040,0.010431073,0.019385135
887,20,1356,2040,0.0065296,0.012321749
887,30,1356,2040,0.005770833,0.012162226
887,40,1356,2040,0.0044724056,0.009000991
887,50,1356,2040,0.0042509804,0.008039543
887,60,1356,2040,0.0043156133,0.008582457
887,70,1356,2040,0.0034760602,0.0062837033
887,80,1356,2040,0.002514442,0.004998211
887,95,1356,2040,0.0015747905,0.0032305908
888,1,1356,2040,0.0792194,0.09561038
888,10,1356,2040,0.033097245,0.0417197
888,20,1356,2040,0.018992314,0.02504526
888,30,1356,2040,0.019073084,0.023081608
888,40,1356,2040,0.018145734,0.021303758
888,50,1356,2040,0.015435265,0.01868419
888,60,1356,2040,0.013050022,0.015655814
888,70,1356,2040,0.011306209,0.013669109
888,80,1356,2040,0.008259746,0.010239411
888,95,1356,2040,0.0022301637,0.0033711235
889,1,1356,2040,0.038776148,0.04920877
889,10,1356,2040,0.020807665,0.025204264
889,20,1356,2040,0.012442499,0.014515339
889,30,1356,2040,0.0052859243,0.006849591
889,40,1356,2040,0.0045058513,0.005756399
889,50,1356,2040,0.0035484137,0.004761339
889,60,1356,2040,0.0035952155,0.0047713853
889,70,1356,2040,0.0028719483,0.0038553036
889,80,1356,2040,0.0022905988,0.0032063574
889,95,1356,2040,0.004810228,0.005125372
890,1,1368,2040,0.0270443,0.04843174
890,10,1368,2040,0.00983973,0.023556007
890,20,1368,2040,0.0062012016,0.015127004
890,30,1368,2040,0.0061752233,0.0128981015
890,40,1368,2040,0.0052285283,0.011275724
890,50,1368,2040,0.004009614,0.008936828
890,60,1368,2040,0.0038422325,0.008653872
890,70,1368,2040,0.0035835218,0.008415721
890,80,1368,2040,0.002301908,0.005503561
890,95,1368,2040,0.00119823,0.0034628408
891,1,2040,1668,0.025378427,0.03416257
891,10,2040,1668,0.0043554036,0.010444915
891,20,2040,1668,0.010777335,0.012924869
891,30,2040,1668,0.016372146,0.018183067
891,40,2040,1668,0.013166898,0.014704085
891,50,2040,1668,0.0118524935,0.013075494
891,60,2040,1668,0.010075366,0.010963461
891,70,2040,1668,0.0098269405,0.010551682
891,80,2040,1668,0.0050623966,0.005768772
891,95,2040,1668,0.0025145481,0.002909913
892,1,1284,2040,0.02416972,0.03341242
892,10,1284,2040,0.016556341,0.022734573
892,20,1284,2040,0.014018278,0.019067248
892,30,1284,2040,0.009881118,0.013904717
892,40,1284,2040,0.0072179986,0.010119354
892,50,1284,2040,0.0065501523,0.00830305
892,60,1284,2040,0.005238645,0.0065317815
892,70,1284,2040,0.0029139945,0.004109006
892,80,1284,2040,0.0015767537,0.0020766694
892,95,1284,2040,0.00063343305,0.0007528373
893,1,1356,2040,0.10843657,0.1584003
893,10,1356,2040,0.039458018,0.062444657
893,20,1356,2040,0.022085287,0.03746505
893,30,1356,2040,0.013450048,0.02437097
893,40,1356,2040,0.014269925,0.023412945
893,50,1356,2040,0.011114054,0.019532507
893,60,1356,2040,0.009761747,0.017201534
893,70,1356,2040,0.008011832,0.014741657
893,80,1356,2040,0.007655749,0.013507297
893,95,1356,2040,0.0045010312,0.007778214
894,1,2040,1356,0.022863466,0.03372724
894,10,2040,1356,0.009321828,0.018539622
894,20,2040,1356,0.011628625,0.018266171
894,30,2040,1356,0.0076841344,0.012776431
894,40,2040,1356,0.0066844607,0.009990616
894,50,2040,1356,0.0061574173,0.009198965
894,60,2040,1356,0.006128626,0.008767503
894,70,2040,1356,0.0056258286,0.0079572555
894,80,2040,1356,0.0045090364,0.0063759075
894,95,2040,1356,0.0008729538,0.0017425942
895,1,1284,2040,0.028450107,0.03490312
895,10,1284,2040,0.010842288,0.0130303055
895,20,1284,2040,0.007060242,0.008308952
895,30,1284,2040,0.003350736,0.0048393654
895,40,1284,2040,0.0023990204,0.0039044537
895,50,1284,2040,0.0017277931,0.0032405257
895,60,1284,2040,0.0014262043,0.002950918
895,70,1284,2040,0.004156252,0.0049211304
895,80,1284,2040,0.0043600164,0.004906694
895,95,1284,2040,0.002456276,0.0027475362
896,1,1356,2040,0.05447454,0.07636304
896,10,1356,2040,0.055365093,0.069316536
896,20,1356,2040,0.024453225,0.037023816
896,30,1356,2040,0.01671096,0.028199432
896,40,1356,2040,0.012055721,0.02048615
896,50,1356,2040,0.0069850357,0.013263244
896,60,1356,2040,0.007196238,0.012711944
896,70,1356,2040,0.005195001,0.010106056
896,80,1356,2040,0.0029149626,0.005933128
896,95,1356,2040,0.0011413898,0.002487657
897,1,1368,2040,0.009710518,0.012146518
897,10,1368,2040,0.009808328,0.011921325
897,20,1368,2040,0.012262285,0.013467569
897,30,1368,2040,0.005363695,0.006521881
897,40,1368,2040,0.0063900505,0.0073837833
897,50,1368,2040,0.005969011,0.006754623
897,60,1368,2040,0.0028302213,0.0030747927
897,70,1368,2040,0.0021141437,0.0023425433
897,80,1368,2040,0.0025857363,0.0029479535
897,95,1368,2040,0.002126307,0.002428617
898,1,1356,2040,0.016455041,0.046705488
898,10,1356,2040,0.011587389,0.027250463
898,20,1356,2040,0.0057331426,0.015131236
898,30,1356,2040,0.004381042,0.012552531
898,40,1356,2040,0.0032661974,0.010126937
898,50,1356,2040,0.002432559,0.009449925
898,60,1356,2040,0.0017186253,0.007013907
898,70,1356,2040,0.0015772957,0.006639546
898,80,1356,2040,0.0011751727,0.005316394
898,95,1356,2040,0.0007621468,0.003511685
899,1,1356,2040,0.04739587,0.10448125
899,10,1356,2040,0.026007228,0.059771944
899,20,1356,2040,0.017791603,0.04236227
899,30,1356,2040,0.017408146,0.038189232
899,40,1356,2040,0.013126542,0.029258307
899,50,1356,2040,0.010769377,0.024646014
899,60,1356,2040,0.009304428,0.020214228
899,70,1356,2040,0.007549925,0.018759545
899,80,1356,2040,0.0056324867,0.0150436545
899,95,1356,2040,0.0031100172,0.007630129
900,1,1152,2040,0.035520446,0.053334028
900,10,1152,2040,0.01607731,0.02721223
900,20,1152,2040,0.009876166,0.017742127
900,30,1152,2040,0.008817324,0.01510654
900,40,1152,2040,0.008755951,0.015016644
900,50,1152,2040,0.008917009,0.01505697
900,60,1152,2040,0.008132983,0.013843217
900,70,1152,2040,0.0061719706,0.011528163
900,80,1152,2040,0.0058376896,0.010244311
900,95,1152,2040,0.001955332,0.003964351
